Unnamed: 0,reviewerID,asin,reviewerName,helpful,reviewText,overall,summary,unixReviewTime,reviewTime,review_length,sentiment
18017,A30OS0EIOEND41,B00005C9IO,Leonidas,"[0, 0]","Mortal Kombat 2 was one of the best SNES games ever made. It has amazing sound, graphics, and challenging gameplay. Now when MK3 came out it was kind of a disappointment but it was an even bigger disappointment on the SNES. What made the 2nd Mortal Kombat so great was its amazing soundtrack, digitilized speech and sound effects. This game has terrible music even when compared with the Genesis version, the sound effects are also horrible in this game. The graphics could have been way better. The Animalities were cool, but you couls say that about the Genesis version as well. There really isn't any reason to get this game, if you have an SNES or like SNES games get UMK3, that was good but like this game it has a lot of the same flaws.",2.0,This game really did not live up to the hype,1336953600,"05 14, 2012",742,negative
18020,A1G5LJ8T1IGYC5,B00005C9IO,"MICHAEL TAYLOR ""SNAKEFIST2""","[1, 5]","THIS VERSION OF MORTAL KOMBAT 3 SUCKS. THE CHARACTERS ARE BORING HERE, THE GRAPHICS ARE BAD, THE MUSIC IS BAD, AND THE FATALITIES AREN'T AS GOOD IN THIS VERSION. THIS IS NOT REALLY A GOOD VERSION OF MK 3 TO BUY. BUT, MK 3 WASN'T REALLY THAT GOOD OF A GAME TO BEGIN WITH. IF YOU WANT THIS GAME, I SUGGEST YOU LOOK FOR THE PLAYSTATION VERSION AND LEAVE ALL THE OTHER VERSIONS OF THIS GAME ALONE. THIS WAS ONE OF THE LAST 2 MK GAMES THAT CAME OUT ON THE SUPER NINTENDO BEFORE IT WAS DISCONTINUED FOR THE NINTENDO 64.",1.0,WHAT GAME HAVE Y'ALL BEEN PLAYING?,1093392000,"08 25, 2004",513,negative
18021,A3B9YPMVHDUXSU,B00005C9IO,Rasmitherino,"[2, 3]","Wow, this was a rather large disappointment. The graphics, music and sound effects have all fallen short of MKII on this console, which is very odd. The controls are the same, but the additions to the gameplay have made things a bit easier, once you get accustomed to them.There are a total of 14 playable characters (not counting the hidden ones), but there is still no save feature. You might want to play Ultimate MK3 instead of this, as it adds much more replay value, unless you are a Mortal Kombat collector.",2.0,This entry fell a bit short.....,1111449600,"03 22, 2005",514,negative
18024,A3Q1G5K3U0TR6L,B00005CDR2,"Daniel Lee Gallegos ""DTO3167""","[0, 2]",cant really review this since i bought this to use on my gen mobile only to find out gen mobile does not use lock on technology. concept is great but disappointing i cant use it on my mobile like i planned.,2.0,ok,1291075200,"11 30, 2010",206,negative
18028,A11JDD2KZVUOT6,B00005CDR2,Tynan Tillack,"[0, 1]",product was advertised with original book of codes and didn't come with it... kinda Necessary if its use is to be of valued..and the only books available are twice what the genie costs...,1.0,Worked after a good resetting and cleaning,1355961600,"12 20, 2012",187,negative
18036,AU54AUT75ZMST,B00005CDR8,Classic GameFan1991,"[0, 0]","Sega Saturn, a system that possessed a unique charm of demonstrating great 2D capabilities, housed two processors. One of them powered 3D, while the other one had the sole purpose of unleashing its 2D powers at a great 29 MHz. Now here is where the problems begin. Because the system used two separate processors, it made it very difficult for developers to create games for the system, because both processors must be worked with simultaneously, causing the system to not have a great variety of titles like it should have.Unfortunately, you know as well as I do that the best game for the system, Panzer Dragoon Saga has the unfortunate disadvantage of being one of the most expensive games to obtain due to its very limited print run. Please do not misunderstand; the system is not terrible, it just has a somewhat limited selection. While there does exist good games such as Hexen, Tomb Raider or Gex, which can be obtained at fair prices, I can get those for other systems and the reason I would want a Sega Saturn is to play 2D fighting games, which I am not exactly a fan of, or RPGs such as Magic Knight Rayearth, which cost a fortune to buy as these games had very obviously  suffered from limited print runs. On the PlayStation, I can purchase similar titles for a fraction of the cost with the same gameplay value as their Saturn counterparts.Despite not being a fan of 2D fighting games, however, I can still see that they are a great strength for the Saturn as there are a good sum of 2D fighting games to go around, and they can mostly be obtained at a decent price, so that is certainly a plus, but I cannot see myself thoroughly enjoying this system if I must spend more than $50 to play some of the games I would enjoy such as the RPG I have mentioned above and some other RPGs for the system. Overall, I would recommend this system if you are a 2D fighting or platforming fan, but if you prefer RPGs, I would recommend steering towards the PlayStation, since they are far better priced with a greater variety than the Saturn itself.",2.0,"Good System, but Expect to Spend at Least $50 for Each Great Title.",1356652800,"12 28, 2012",2050,negative
18060,A2YRK2XNXALLKQ,B00005CDR8,tdl,"[0, 1]","The Sega Saturn could have easily beaten the Playstation if Sega had spent more time on it. The graphics are equilvant, if not better, and the idea for a 3D controller was neat. The problem with this system is GAMES! Nights into dreams, a port of 3D Blast, and a few others. They didn't even make a full Sonic game on it. Sonic 3D Blast and Sonic R don't count. They were developing a 3D Sonic game called Sonic Xtreme, but it was a disaster. It had already been moved from Genesis to 32X, and then the Saturn. The directors of the game were being switched constantly, the final one almost died from stress. At one point Xtreme was using the Nights Into Dreams 3D engine, but then they got in trouble for it and had to start from scratch. So Sega made a console and never had an actual Sonic game on it. Pure sadness. I recommend the console because some games are not that bad, but I wouldn't want to spend more then $70 on it.",2.0,Interesting console,1341619200,"07 7, 2012",928,negative
18068,AINWD4W4NMO4Q,B00005CF9L,"Brian Forrester ""Brian Forrester, Noblesville IN""","[1, 3]","Sure, the graphics and gameplay in NBA Street Vol. 2 are good, but you'll play this game maybe a week before it ends up gather dust in your collection.  There really is no replay value to it.  As the game is only $20, I wouldn't call it a waste of money.  Mark my words, however, you'll quickly tire of this title.",2.0,Don't be fooled by the high ratings,1089763200,"07 14, 2004",314,negative
18083,A3HQE3IS8W74HC,B00005CF9L,Marcus,"[0, 0]","Every time I order this product, the company sends me NBA Street the first one. I've ordered this game four times. I've given up on this game. Send it to HELL!",0.0,Impossible to find.,1369526400,"05 26, 2013",159,negative
18095,A1ZTE3K3EN4TS3,B00005CFC4,Brian Reaves,"[1, 2]","The Daredevil movie was good, but this game has little to do with it (other than the picture on the box). Forget the storyline, or the repetitive gameplay, or the boss battles, and even the radar sense...where's the save function on here? There is none! That's right! Instead of being able to save your game, you have to write down the &quot;passcode&quot; they give you to get you back to your place in the game. Not since the wonderful days of the SNES have we resulted to such an idiotic method of saving games! And don't tell me the capability isn't there, because they have it in virtually every other GBA game out there. The sound effects are fine, the graphics are pretty good, and the response is ok. If you're just a huge fan of DD, grab a pen and paper to remember your save code and go for it. Not recommended.",1.0,Whay were they thinking?,1083628800,"05 4, 2004",821,negative
